frame_id,capture_mono_ns,recv_mono_ns,save_mono_ns
794,15052784267266,194662576417809,194662577335394
795,15052815780448,194662608357741,194662609270350
796,15052847860288,194662645279093,194662646267994
797,15052883890271,194662684282804,194662685236901
798,15052915787510,194662719499892,194662720374425
799,15052947741831,194662724109647,194662724974160
801,15053015803738,194662855387766,194662856655391
802,15053047880349,194662856835847,194662858187304
803,15053083873614,194662881363907,194662882670853
804,15053115798821,194662958309543,194662959622264
805,15053147769392,194662962161374,194662963425611
806,15053183923852,194662969215501,194662970460710
807,15053215835466,194663034317488,194663035784418
809,15053283792271,194663076237657,194663077654417
810,15053315940911,194663297142519,194663298716524
811,15053347778828,194663440259397,194663441639574
816,15053515795819,194663538040789,194663539578444
820,15053647797149,194663539424123,194663540682528
822,15053715946607,194663560186982,194663561437801
823,15053747749941,194663561518185,194663562487943
824,15053779805198,194663566325246,194663567243645
825,15053815775495,194663608266533,194663609169120
826,15053848111216,194663644314216,194663645261677
827,15053879771687,194663676423666,194663677361943
828,15053915822868,194663727545971,194663728415674
829,15053947775575,194663795216769,194663796257468
830,15053979728698,194663799143921,194663800047836
831,15054015881960,194663878360061,194663879321704
832,15054047752116,194663925173844,194663926152351
833,15054079696021,194663976099975,194663977071008
834,15054115824284,194664044385015,194664045376798
835,15054147761574,194664045298181,194664046223689
836,15054179806362,194664050839963,194664051690247
837,15054215985353,194664056927104,194664057807890
838,15054247810562,194664084150624,194664085196569
839,15054279762122,194664085076599,194664085916274
840,15054315795439,194664089008990,194664089884253
841,15054348128191,194664158412287,194664159447022
842,15054379782101,194664167095395,194664167980554
843,15054415706044,194664238284534,194664239261694
844,15054447925361,194664248101328,194664248984974
845,15054479705883,194664252972373,194664253818941
846,15054515792011,194664296274177,194664297161134
847,15054547743259,194664353330261,194664354374743
848,15054579820078,194664376414498,194664377414919
849,15054615884644,194664616803452,194664618030966
850,15054647889694,194664618110285,194664619105510
851,15054679764849,194664641005217,194664641934559
852,15054715769052,194664641884313,194664642740753
853,15054747683790,194664647073342,194664647981265
854,15054779717485,194664647931823,194664648841465
855,15054815928038,194664648794178,194664649603341
856,15054847757882,194664653921583,194664654788618
857,15054879743505,194664657987766,194664658805000
858,15054915807342,194664697018129,194664697924160
859,15054947955201,194664753056143,194664753956155
860,15054979775149,194664851152701,194664852124170
861,15055015763050,194664852244591,194664853109050
862,15055047772943,194664884926938,194664885799795
863,15055079867210,194664969120348,194664970061494
864,15055111890800,194664970179188,194664971121446
865,15055147671882,194665004163504,194665005037166
867,15055211744583,194665014040281,194665014909909
868,15055247758734,194665319349712,194665320376895
869,15055279746075,194665523124889,194665524091443
870,15055311750447,194665526368382,194665527343192
871,15055347925428,194665557283345,194665558230234
872,15055379751053,194665563089532,194665564017706
873,15055411738499,194665566094153,194665566968602
874,15055447696764,194665568856730,194665569744272
875,15055479865144,194665616082644,194665616992106
876,15055511767591,194665636059466,194665636971285
877,15055547741221,194665765232725,194665766369783
878,15055579746427,194665793101408,194665794049420
879,15055611763559,194665797950074,194665798907995
880,15055647770366,194665799752919,194665800739189
881,15055679703698,194665801768814,194665802568153
882,15055711720466,194665803766398,194665804552042
883,15055747906853,194665815909919,194665816929603
884,15055779798102,194665817028921,194665818228964
885,15055811773047,194665832740086,194665834029000
886,15055847729126,194665838097500,194665839437619
887,15055879690478,194665847470710,194665848332211
888,15055911765526,194665848373154,194665849145630
889,15055947730406,194665853039071,194665853823509
890,15055979702071,194665853883306,194665854637850
891,15056011809254,194665858309285,194665859127241
892,15056047762103,194665874912927,194665875858135
893,15056079731371,194665878946051,194665879810213
894,15056111717619,194665970237263,194665971297087
895,15056147737238,194665971175219,194665972024157
897,15056211746868,194665976900197,194665977832221
898,15056247877579,194666054058550,194666054972237
899,15056279786223,194666160227253,194666161393084
900,15056311848094,194666161330252,194666162206778
901,15056347737751,194666200108313,194666201022798
902,15056379686258,194666206051638,194666206979301
903,15056411752891,194666233932389,194666234818817
904,15056447965271,194666275986001,194666276935758
906,15056511738062,194666312983382,194666313878049
907,15056547709135,194666329015049,194666329922535
908,15056579755560,194666375036623,194666376044548
909,15056611760421,194666403248864,194666404272191
910,15056643749240,194666443250029,194666444245071
911,15056679884066,194666482938640,194666483868154
913,15056743812069,194666535176257,194666536074818
914,15056779874967,194666575010327,194666575966376
915,15056811670085,194666640461595,194666641400357
916,15056843907866,194666656004686,194666656914338
917,15056879878940,194666719223640,194666720207710
918,15056911877551,194666734901007,194666735789317
919,15056943825224,194666799239357,194666800311306
920,15056979778367,194666813826340,194666814752095
921,15057011642716,194666835916557,194666836815805
922,15057043860602,194666883255325,194666884286444
923,15057079774427,194666937989629,194666939304722
924,15057111923075,194666959806527,194666961116295
925,15057143750747,194666966932046,194666968263903
926,15057179821959,194667032997127,194667034398003
927,15057211814417,194667037111179,194667038493212
928,15057243909769,194667074169043,194667075524831
929,15057279816039,194667093020396,194667094362244
931,15057343924688,194667137747943,194667139086626
932,15057379996109,194667232989232,194667234339615
933,15057411960642,194667242994315,194667244281271
934,15057444205098,194667275545887,194667276851377
935,15057479887764,194667293847229,194667295173955
936,15057511949304,194667353249866,194667354553241
937,15057543850695,194667363094254,194667364458463
938,15057579970566,194667404044101,194667405302161
939,15057612132812,194667434028369,194667435417767
940,15057643951940,194667474928477,194667476361896
941,15057679953393,194667494931429,194667496251381
942,15057712167424,194667535830968,194667537154619
943,15057743981499,194667598925445,194667600310165
944,15057780000092,194667610959394,194667612232971
945,15057811978223,194667643100580,194667644421858
946,15057844146304,194667688951742,194667690390515
947,15057880182975,194667693873801,194667695188140
948,15057911985536,194667756803415,194667758159656
949,15057944224157,194667765872274,194667767157461
950,15057980163523,194667804327765,194667805657444
951,15058012126669,194667842991167,194667843915808
952,15058044147957,194667847944486,194667849274805
953,15058080285713,194667963955805,194667965416210
955,15058144167305,194667972900358,194667974176461
956,15058176213130,194667974338236,194667975565197
957,15058212203709,194668034199778,194668035703341
958,15058244319554,194668038957844,194668040284812
959,15058276250399,194668075137920,194668076509086
960,15058312386801,194668117051060,194668118382394
961,15058344157653,194668139792987,194668140676080
962,15058376290430,194668194169016,194668195186705
963,15058412249230,194668212278049,194668213270466
964,15058444426863,194668244303202,194668245204140
965,15058476261431,194668278247762,194668279422732
966,15058512262587,194668294066667,194668295049353
967,15058544359520,194668337462893,194668338382352
968,15058576263795,194668377094267,194668378148936
969,15058612523200,194668404021442,194668404948117
970,15058644313172,194668455872340,194668456843591
971,15058676341545,194668474030884,194668475120945
972,15058712422306,194668494123097,194668495015512
973,15058744324549,194668628325383,194668629253953
974,15058776340887,194668632943595,194668633830857
975,15058812405498,194668657980374,194668658901687
976,15058844539473,194668680228093,194668681241925
977,15058876363726,194668692107278,194668692998045
978,15058912393639,194668737112026,194668738014115
979,15058944434150,194668776022898,194668777031193
980,15058976495519,194668813025356,194668813956775
981,15059012390722,194668873175374,194668874304851
982,15059044336174,194668874865478,194668875893067
983,15059076404003,194668956127743,194668957164229
984,15059112521873,194668960947034,194668961887912
985,15059144399545,194668963713451,194668964592964
986,15059176370421,194669034875651,194669035892551
987,15059212385762,194669047851491,194669048759432
989,15059276434001,194669077996362,194669079068273
990,15059312501960,194669140470454,194669141386385
991,15059344553014,194669176951130,194669177863135
992,15059376629753,194669207033988,194669207937832
993,15059412437744,194669233845142,194669234770893
995,15059476476189,194669277096074,194669278254172
996,15059512603280,194669336989701,194669337962915
997,15059544914667,194669375915304,194669376950998
998,15059576510906,194669403855322,194669404784329
999,15059608441979,194669433823342,194669434708091
1000,15059644765687,194669472904175,194669473881834
1001,15059676495349,194669524148609,194669525141553
1002,15059708623665,194669534875884,194669535797838
1003,15059744602016,194669575885886,194669576801489
1004,15059776546270,194669612878643,194669613779907
1005,15059808610400,194669614808139,194669615693041
